ShipmentID,Shipment date,Shipment Year,Shipment Month,Shipment Day,Shipment Mode,Shipment Days - Scheduled,Delay Shipment
3950,2016-12-11,2016,12,11,Second Class,2,On time
3951,2017-01-14,2017,1,14,Same Day,3,On time
3952,2017-01-17,2017,1,17,Same Day,3,Late
3953,2015-03-27,2015,3,27,Same Day,3,On time
3954,2015-06-14,2015,6,14,Second Class,2,On time
3955,2015-08-06,2015,8,6,Second Class,2,On time
3956,2015-12-27,2015,12,27,Standard Class,4,Late
3957,2016-01-29,2016,1,29,Standard Class,4,Late
3958,2016-09-30,2016,9,30,Standard Class,4,Late
3959,2015-05-21,2015,5,21,First Class,1,On time
3960,2015-06-06,2015,6,6,First Class,1,On time
3961,2015-09-22,2015,9,22,Same Day,3,On time
3962,2015-12-18,2015,12,18,Same Day,3,On time
3963,2015-12-26,2015,12,26,Second Class,2,On time
3964,2016-06-15,2016,6,15,Second Class,2,On time
3965,2016-06-28,2016,6,28,First Class,1,On time
3966,2016-07-12,2016,7,12,Second Class,2,On time
3967,2016-01-28,2016,1,28,Standard Class,4,Late
3968,2016-10-23,2016,10,23,Same Day,3,Late
3969,2016-12-01,2016,12,1,First Class,1,Late
3970,2017-02-12,2017,2,12,Second Class,2,Late
3971,2017-03-03,2017,3,3,First Class,1,Late
3972,2015-01-30,2015,1,30,Same Day,3,On time
3973,2015-05-30,2015,5,30,Second Class,2,Late
3974,2016-09-02,2016,9,2,Standard Class,4,Late
3975,2015-01-21,2015,1,21,Second Class,2,Late
3976,2015-07-21,2015,7,21,First Class,1,Late
3977,2016-09-05,2016,9,5,First Class,1,Late
3978,2015-01-03,2015,1,3,First Class,1,On time
3979,2015-07-01,2015,7,1,First Class,1,Late
3980,2016-01-04,2016,1,4,First Class,1,Late
3981,2016-01-04,2016,1,4,Same Day,3,Late
3982,2016-04-30,2016,4,30,Same Day,3,Late
3983,2016-06-23,2016,6,23,First Class,1,Late
3984,2016-06-23,2016,6,23,Second Class,2,Late
3985,2016-10-05,2016,10,5,Same Day,3,Late
3986,2016-10-10,2016,10,10,Second Class,2,Late
3987,2016-10-28,2016,10,28,Same Day,3,Late
3988,2016-12-29,2016,12,29,Standard Class,4,Late
3989,2017-04-09,2017,4,9,Standard Class,4,Late
3990,2015-09-14,2015,9,14,Standard Class,4,Late
3991,2015-12-03,2015,12,3,Standard Class,4,Late
3992,2016-04-01,2016,4,1,First Class,1,Late
3993,2016-08-09,2016,8,9,Standard Class,4,Late
3994,2016-09-21,2016,9,21,Same Day,3,Late
3995,2016-11-01,2016,11,1,First Class,1,Late
3996,2015-01-13,2015,1,13,Same Day,3,On time
3997,2015-09-03,2015,9,3,Standard Class,4,Late
3998,2015-11-05,2015,11,5,First Class,1,Late
3999,2016-02-28,2016,2,28,First Class,1,On time
4000,2016-05-26,2016,5,26,Standard Class,4,On time
4001,2016-11-13,2016,11,13,Second Class,2,Late
4002,2016-11-26,2016,11,26,Second Class,2,On time
4003,2016-12-22,2016,12,22,Standard Class,4,Late
4004,2016-12-22,2016,12,22,Second Class,2,On time
4005,2016-07-29,2016,7,29,Standard Class,4,Late
4006,2017-02-22,2017,2,22,Second Class,2,On time
4007,2015-01-25,2015,1,25,Second Class,2,Late
4008,2017-01-16,2017,1,16,Second Class,2,On time
4009,2017-01-24,2017,1,24,First Class,1,Late
4010,2017-06-15,2017,6,15,Second Class,2,Late
4011,2015-02-15,2015,2,15,Second Class,2,On time
4012,2015-11-19,2015,11,19,Second Class,2,On time
4013,2015-12-20,2015,12,20,Second Class,2,Late
4014,2017-03-27,2017,3,27,Same Day,3,On time
4015,2017-07-02,2017,7,2,Second Class,2,Late
4016,2015-12-05,2015,12,5,Standard Class,4,On time
4017,2016-07-17,2016,7,17,First Class,1,Late
4018,2016-08-14,2016,8,14,Same Day,3,Late
4019,2016-10-23,2016,10,23,Second Class,2,On time
4020,2016-11-09,2016,11,9,First Class,1,Late
4021,2017-02-21,2017,2,21,First Class,1,Late
4022,2017-08-30,2017,8,30,First Class,1,Late
4023,2015-04-03,2015,4,3,Same Day,3,On time
4024,2015-04-05,2015,4,5,Same Day,3,On time
4025,2015-08-19,2015,8,19,Same Day,3,On time
4026,2015-10-18,2015,10,18,Second Class,2,On time
4027,2016-01-23,2016,1,23,Second Class,2,On time
4028,2016-02-23,2016,2,23,Second Class,2,On time
4029,2016-06-15,2016,6,15,Second Class,2,Late
4030,2017-01-07,2017,1,7,Second Class,2,Late
4031,2017-04-21,2017,4,21,Second Class,2,Late
4032,2017-05-03,2017,5,3,Second Class,2,Late
4033,2017-07-08,2017,7,8,Second Class,2,Late
4034,2017-10-03,2017,10,3,Second Class,2,Late
4035,2015-09-03,2015,9,3,First Class,1,On time
4036,2016-10-23,2016,10,23,First Class,1,On time
4037,2016-10-27,2016,10,27,First Class,1,On time
4038,2017-02-16,2017,2,16,First Class,1,On time
4039,2017-07-14,2017,7,14,Second Class,2,On time
4040,2017-07-17,2017,7,17,Second Class,2,On time
4041,2017-07-30,2017,7,30,Second Class,2,On time
4042,2017-09-28,2017,9,28,Second Class,2,On time
4043,2015-04-03,2015,4,3,Standard Class,4,Late
4044,2016-12-11,2016,12,11,Standard Class,4,Late
4045,2017-05-04,2017,5,4,Standard Class,4,Late
4046,2017-10-04,2017,10,4,Standard Class,4,Late
4047,2015-09-30,2015,9,30,Standard Class,4,On time
4048,2015-10-31,2015,10,31,Standard Class,4,On time
4049,2016-09-14,2016,9,14,Standard Class,4,Late
4050,2016-10-01,2016,10,1,Standard Class,4,Late
4051,2017-08-26,2017,8,26,Standard Class,4,On time
4052,2016-02-10,2016,2,10,Standard Class,4,Late
4053,2016-09-09,2016,9,9,Standard Class,4,Late
4054,2015-02-22,2015,2,22,Second Class,2,Late
4055,2015-03-18,2015,3,18,Second Class,2,Late
4056,2015-10-09,2015,10,9,Same Day,3,On time
4057,2016-08-30,2016,8,30,Same Day,3,On time
4058,2017-06-11,2017,6,11,Same Day,3,On time
4059,2017-06-17,2017,6,17,First Class,1,Late
4060,2016-02-12,2016,2,12,Second Class,2,Late
4061,2016-03-13,2016,3,13,Second Class,2,On time
4062,2016-04-12,2016,4,12,Same Day,3,On time
4063,2015-05-06,2015,5,6,Same Day,3,On time
4064,2017-05-12,2017,5,12,First Class,1,Late
4065,2017-08-21,2017,8,21,Second Class,2,Late
4066,2015-03-04,2015,3,4,Second Class,2,Late
4067,2015-03-12,2015,3,12,Second Class,2,Late
4068,2015-04-20,2015,4,20,Second Class,2,On time
4069,2015-05-05,2015,5,5,First Class,1,Late
4070,2015-11-22,2015,11,22,Same Day,3,Late
4071,2015-06-29,2015,6,29,First Class,1,Late
4072,2015-02-28,2015,2,28,Second Class,2,On time
4073,2015-04-08,2015,4,8,First Class,1,On time
4074,2015-05-16,2015,5,16,First Class,1,On time
4075,2015-10-01,2015,10,1,First Class,1,On time
4076,2015-11-15,2015,11,15,First Class,1,On time
4077,2015-11-30,2015,11,30,First Class,1,On time
4078,2016-01-08,2016,1,8,Second Class,2,On time
4079,2016-05-30,2016,5,30,Standard Class,4,Late
4080,2016-08-29,2016,8,29,Standard Class,4,Late
4081,2016-12-13,2016,12,13,Standard Class,4,Late
4082,2015-09-12,2015,9,12,Same Day,3,Late
4083,2016-06-02,2016,6,2,Standard Class,4,Late
4084,2017-06-26,2017,6,26,First Class,1,Late
4085,2017-07-17,2017,7,17,Same Day,3,Late
4086,2015-12-17,2015,12,17,Standard Class,4,Late
4087,2016-03-12,2016,3,12,Second Class,2,Late
4088,2016-07-28,2016,7,28,Second Class,2,On time
4089,2015-05-15,2015,5,15,Second Class,2,Late
4090,2015-12-17,2015,12,17,Same Day,3,On time
4091,2016-03-04,2016,3,4,Second Class,2,Late
4092,2016-03-14,2016,3,14,Second Class,2,Late
4093,2016-03-16,2016,3,16,Same Day,3,On time
4094,2017-01-07,2017,1,7,Same Day,3,Late
4095,2017-04-05,2017,4,5,Same Day,3,On time
4096,2017-08-13,2017,8,13,Second Class,2,Late
4097,2017-09-02,2017,9,2,Second Class,2,Late
4098,2015-03-15,2015,3,15,Second Class,2,On time
4099,2015-11-22,2015,11,22,First Class,1,Late
4100,2016-03-18,2016,3,18,First Class,1,Late
4101,2016-04-07,2016,4,7,First Class,1,Late
4102,2016-07-01,2016,7,1,First Class,1,Late
4103,2016-11-25,2016,11,25,Second Class,2,On time
4104,2017-02-07,2017,2,7,Second Class,2,On time
4105,2017-03-14,2017,3,14,Second Class,2,On time
4106,2017-05-13,2017,5,13,First Class,1,Late
4107,2015-09-14,2015,9,14,Standard Class,4,On time
4108,2015-08-16,2015,8,16,Standard Class,4,Late
4109,2015-09-25,2015,9,25,Standard Class,4,Late
4110,2015-11-11,2015,11,11,Standard Class,4,Late
4111,2015-12-24,2015,12,24,Standard Class,4,Late
4112,2016-06-03,2016,6,3,Second Class,2,On time
4113,2016-06-10,2016,6,10,Same Day,3,Late
4114,2016-07-05,2016,7,5,Second Class,2,Late
4115,2016-07-14,2016,7,14,Second Class,2,On time
4116,2016-08-08,2016,8,8,Same Day,3,On time
4117,2016-08-19,2016,8,19,Second Class,2,Late
4118,2016-09-29,2016,9,29,Same Day,3,On time
4119,2016-10-19,2016,10,19,Second Class,2,Late
4120,2017-06-02,2017,6,2,Same Day,3,Late
4121,2017-06-12,2017,6,12,Same Day,3,Late
4122,2017-07-20,2017,7,20,First Class,1,Late
4123,2016-07-05,2016,7,5,Second Class,2,On time
4124,2016-10-06,2016,10,6,Second Class,2,On time
4125,2017-01-22,2017,1,22,Second Class,2,Late
4126,2017-09-20,2017,9,20,Second Class,2,On time
4127,2015-04-13,2015,4,13,Standard Class,4,On time
4128,2015-07-28,2015,7,28,Standard Class,4,On time
4129,2016-11-27,2016,11,27,Standard Class,4,On time
4130,2015-09-28,2015,9,28,Standard Class,4,Late
4131,2015-11-08,2015,11,8,Standard Class,4,Late
4132,2017-02-27,2017,2,27,Standard Class,4,Late
4133,2015-05-21,2015,5,21,Second Class,2,Late
4134,2015-09-15,2015,9,15,First Class,1,Late
4135,2015-11-13,2015,11,13,Second Class,2,Late
4136,2015-12-10,2015,12,10,Second Class,2,On time
4137,2016-02-09,2016,2,9,Second Class,2,Late
4138,2017-04-16,2017,4,16,Second Class,2,On time
4139,2017-04-29,2017,4,29,Second Class,2,Late
4140,2015-01-04,2015,1,4,Second Class,2,On time
4141,2015-05-30,2015,5,30,Second Class,2,On time
4142,2015-07-03,2015,7,3,Same Day,3,On time
4143,2015-07-30,2015,7,30,First Class,1,On time
4144,2015-09-29,2015,9,29,First Class,1,On time
4145,2015-12-01,2015,12,1,Second Class,2,On time
4146,2016-01-18,2016,1,18,Same Day,3,On time
4147,2016-02-02,2016,2,2,Standard Class,4,Late
4148,2016-06-07,2016,6,7,Standard Class,4,Late
4149,2016-07-19,2016,7,19,Standard Class,4,Late
4150,2017-05-25,2017,5,25,Standard Class,4,Late
4151,2016-05-09,2016,5,9,Second Class,2,Late
4152,2016-10-24,2016,10,24,Same Day,3,On time
4153,2016-05-28,2016,5,28,Second Class,2,On time
4154,2016-07-25,2016,7,25,First Class,1,Late
4155,2017-05-31,2017,5,31,First Class,1,Late
4156,2015-10-31,2015,10,31,First Class,1,On time
4157,2016-06-04,2016,6,4,First Class,1,On time
4158,2016-09-29,2016,9,29,Same Day,3,Late
4159,2017-06-11,2017,6,11,Second Class,2,Late
4160,2017-07-10,2017,7,10,Standard Class,4,Late
4161,2016-04-13,2016,4,13,Same Day,3,On time
4162,2016-05-02,2016,5,2,First Class,1,On time
4163,2015-02-13,2015,2,13,First Class,1,On time
4164,2015-02-17,2015,2,17,Second Class,2,On time
4165,2015-09-01,2015,9,1,First Class,1,On time
4166,2015-10-03,2015,10,3,First Class,1,On time
4167,2016-06-17,2016,6,17,Standard Class,4,Late
4168,2016-10-22,2016,10,22,Standard Class,4,Late
4169,2017-04-04,2017,4,4,Standard Class,4,Late
4170,2015-07-22,2015,7,22,First Class,1,On time
4171,2015-07-30,2015,7,30,Standard Class,4,On time
4172,2015-12-25,2015,12,25,Second Class,2,Late
4173,2016-01-29,2016,1,29,First Class,1,Late
4174,2016-02-01,2016,2,1,First Class,1,Late
4175,2016-03-24,2016,3,24,Second Class,2,On time
4176,2016-05-08,2016,5,8,First Class,1,On time
4177,2016-05-17,2016,5,17,First Class,1,On time
4178,2016-05-23,2016,5,23,First Class,1,On time
4179,2016-06-10,2016,6,10,Second Class,2,On time
4180,2016-10-12,2016,10,12,Standard Class,4,Late
4181,2017-01-19,2017,1,19,Standard Class,4,Late
4182,2015-01-13,2015,1,13,Second Class,2,Late
4183,2015-05-01,2015,5,1,Second Class,2,On time
4184,2015-07-21,2015,7,21,Second Class,2,On time
4185,2015-08-06,2015,8,6,Same Day,3,Late
4186,2015-08-10,2015,8,10,Same Day,3,On time
4187,2015-08-27,2015,8,27,Same Day,3,Late
4188,2015-10-01,2015,10,1,Second Class,2,On time
4189,2016-02-11,2016,2,11,First Class,1,On time
4190,2016-11-22,2016,11,22,Standard Class,4,Late
4191,2017-02-10,2017,2,10,Standard Class,4,On time
4192,2017-03-02,2017,3,2,Standard Class,4,Late
4193,2017-09-09,2017,9,9,Standard Class,4,Late
4194,2017-08-20,2017,8,20,Second Class,2,On time
4195,2015-12-18,2015,12,18,Second Class,2,On time
4196,2015-03-03,2015,3,3,Standard Class,4,On time
4197,2015-02-24,2015,2,24,Standard Class,4,Late
4198,2015-07-18,2015,7,18,Standard Class,4,On time
4199,2015-02-13,2015,2,13,Second Class,2,Late
4200,2015-11-08,2015,11,8,Second Class,2,Late
4201,2016-01-14,2016,1,14,Same Day,3,On time
4202,2016-11-21,2016,11,21,Same Day,3,On time
4203,2016-03-29,2016,3,29,Same Day,3,Late
4204,2016-07-23,2016,7,23,Second Class,2,On time
4205,2017-05-29,2017,5,29,Second Class,2,Late
4206,2016-09-16,2016,9,16,First Class,1,Late
4207,2017-01-03,2017,1,3,Second Class,2,On time
4208,2017-05-06,2017,5,6,First Class,1,Late
4209,2017-06-03,2017,6,3,First Class,1,Late
4210,2017-06-11,2017,6,11,First Class,1,Late
4211,2017-06-22,2017,6,22,First Class,1,Late
4212,2015-03-08,2015,3,8,Standard Class,4,Late
4213,2016-03-08,2016,3,8,Standard Class,4,Late
4214,2015-04-01,2015,4,1,Standard Class,4,Late
4215,2015-04-16,2015,4,16,Second Class,2,Late
4216,2015-06-20,2015,6,20,Second Class,2,On time
4217,2017-05-16,2017,5,16,First Class,1,Late
4218,2017-09-18,2017,9,18,Same Day,3,On time
4219,2015-02-11,2015,2,11,Same Day,3,On time
4220,2015-06-11,2015,6,11,Same Day,3,On time
4221,2016-12-21,2016,12,21,Same Day,3,On time
4222,2016-03-09,2016,3,9,Second Class,2,On time
4223,2017-03-04,2017,3,4,Second Class,2,Late
4224,2016-05-22,2016,5,22,Same Day,3,Late
4225,2015-06-22,2015,6,22,First Class,1,On time
4226,2016-01-04,2016,1,4,First Class,1,On time
4227,2016-02-23,2016,2,23,Standard Class,4,Late
4228,2016-03-06,2016,3,6,Standard Class,4,Late
4229,2016-11-03,2016,11,3,Same Day,3,On time
4230,2016-02-21,2016,2,21,First Class,1,On time
4231,2016-08-13,2016,8,13,Second Class,2,Late
4232,2017-09-23,2017,9,23,Same Day,3,On time
4233,2017-06-20,2017,6,20,Same Day,3,On time
4234,2017-07-12,2017,7,12,Standard Class,4,Late
4235,2015-04-11,2015,4,11,Second Class,2,Late
4236,2016-09-19,2016,9,19,Second Class,2,On time
4237,2015-09-26,2015,9,26,Standard Class,4,On time
4238,2015-02-26,2015,2,26,Standard Class,4,Late
4239,2015-07-01,2015,7,1,Same Day,3,Late
4240,2017-04-03,2017,4,3,Second Class,2,Late
4241,2015-08-12,2015,8,12,Same Day,3,On time
4242,2015-10-01,2015,10,1,Same Day,3,On time
4243,2016-04-20,2016,4,20,Second Class,2,On time
4244,2016-06-23,2016,6,23,Same Day,3,On time
4245,2016-07-24,2016,7,24,Second Class,2,Late
4246,2016-08-18,2016,8,18,Same Day,3,On time
4247,2017-05-09,2017,5,9,Same Day,3,On time
4248,2017-09-05,2017,9,5,Same Day,3,On time
4249,2015-08-19,2015,8,19,First Class,1,Late
4250,2016-08-01,2016,8,1,First Class,1,Late
4251,2017-03-30,2017,3,30,First Class,1,Late
4252,2017-08-17,2017,8,17,Second Class,2,On time
4253,2015-12-20,2015,12,20,Standard Class,4,Late
4254,2016-04-30,2016,4,30,Standard Class,4,On time
4255,2016-01-21,2016,1,21,Same Day,3,Late
4256,2016-02-12,2016,2,12,First Class,1,Late
4257,2016-03-22,2016,3,22,Second Class,2,On time
4258,2017-05-19,2017,5,19,Second Class,2,On time
4259,2017-06-27,2017,6,27,Same Day,3,On time
4260,2017-07-29,2017,7,29,Second Class,2,Late
4261,2015-03-23,2015,3,23,First Class,1,On time
4262,2015-07-16,2015,7,16,Second Class,2,On time
4263,2016-03-12,2016,3,12,Second Class,2,On time
4264,2016-07-19,2016,7,19,Second Class,2,On time
4265,2016-09-26,2016,9,26,Same Day,3,On time
4266,2017-01-10,2017,1,10,First Class,1,Late
4267,2016-10-03,2016,10,3,Standard Class,4,Late
4268,2015-10-13,2015,10,13,Standard Class,4,Late
4269,2016-01-23,2016,1,23,Standard Class,4,On time
4270,2016-11-22,2016,11,22,Second Class,2,Late
4271,2016-12-10,2016,12,10,Second Class,2,Late
4272,2017-01-26,2017,1,26,First Class,1,On time
4273,2017-03-20,2017,3,20,Same Day,3,Late
4274,2017-04-23,2017,4,23,Same Day,3,On time
4275,2017-04-29,2017,4,29,Second Class,2,On time
4276,2017-06-13,2017,6,13,First Class,1,Late
4277,2017-06-24,2017,6,24,First Class,1,On time
4278,2017-09-01,2017,9,1,Second Class,2,Late
4279,2017-09-05,2017,9,5,Second Class,2,Late
4280,2017-09-16,2017,9,16,Same Day,3,On time
4281,2016-02-27,2016,2,27,Second Class,2,On time
4282,2015-07-26,2015,7,26,Same Day,3,On time
4283,2017-01-06,2017,1,6,Standard Class,4,Late
4284,2017-05-11,2017,5,11,Second Class,2,On time
4285,2015-05-31,2015,5,31,Second Class,2,Late
4286,2016-01-01,2016,1,1,Standard Class,4,Late
4287,2017-06-14,2017,6,14,First Class,1,Late
4288,2015-06-09,2015,6,9,Standard Class,4,On time
4289,2015-11-09,2015,11,9,Same Day,3,Late
4290,2017-09-28,2017,9,28,Standard Class,4,On time
4291,2015-05-10,2015,5,10,Standard Class,4,Late
4292,2015-06-07,2015,6,7,First Class,1,Late
4293,2016-12-16,2016,12,16,First Class,1,Late
4294,2017-05-10,2017,5,10,Same Day,3,Late
4295,2017-06-04,2017,6,4,Standard Class,4,Late
4296,2016-04-08,2016,4,8,First Class,1,Late
4297,2016-06-01,2016,6,1,Same Day,3,Late
4298,2015-05-26,2015,5,26,Standard Class,4,On time
4299,2015-10-01,2015,10,1,Second Class,2,Late
4300,2016-01-31,2016,1,31,Second Class,2,Late
4301,2017-03-29,2017,3,29,Second Class,2,Late
4302,2016-04-28,2016,4,28,Second Class,2,On time
4303,2017-01-05,2017,1,5,Second Class,2,Late
4304,2017-02-22,2017,2,22,Second Class,2,Late
4305,2015-07-23,2015,7,23,First Class,1,Late
4306,2015-07-01,2015,7,1,Standard Class,4,Late
4307,2016-04-01,2016,4,1,Standard Class,4,Late
4308,2016-05-19,2016,5,19,Standard Class,4,Late
4309,2016-11-25,2016,11,25,Standard Class,4,On time
4310,2015-10-07,2015,10,7,Second Class,2,On time
4311,2016-04-07,2016,4,7,Second Class,2,Late
4312,2016-11-26,2016,11,26,Same Day,3,On time
4313,2016-11-28,2016,11,28,Second Class,2,On time
4314,2017-03-31,2017,3,31,Second Class,2,Late
4315,2017-07-16,2017,7,16,Same Day,3,On time
4316,2015-01-22,2015,1,22,Standard Class,4,Late
4317,2015-04-22,2015,4,22,Standard Class,4,Late
4318,2016-02-11,2016,2,11,Standard Class,4,Late
4319,2016-12-16,2016,12,16,Standard Class,4,Late
4320,2017-07-03,2017,7,3,Standard Class,4,On time
4321,2017-05-01,2017,5,1,Standard Class,4,On time
4322,2015-02-05,2015,2,5,Same Day,3,Late
4323,2015-09-22,2015,9,22,First Class,1,Late
4324,2015-11-25,2015,11,25,Standard Class,4,On time
4325,2016-01-24,2016,1,24,Second Class,2,Late
4326,2016-07-25,2016,7,25,Second Class,2,Late
4327,2016-10-28,2016,10,28,Second Class,2,Late
4328,2016-04-08,2016,4,8,Standard Class,4,Late
4329,2015-09-19,2015,9,19,First Class,1,Late
4330,2016-03-01,2016,3,1,First Class,1,Late
4331,2015-08-08,2015,8,8,Same Day,3,Late
4332,2016-05-30,2016,5,30,First Class,1,Late
4333,2016-11-10,2016,11,10,Second Class,2,Late
4334,2017-08-02,2017,8,2,Second Class,2,On time
4335,2015-03-20,2015,3,20,First Class,1,On time
4336,2015-08-30,2015,8,30,Second Class,2,On time
4337,2015-09-10,2015,9,10,Second Class,2,On time
4338,2017-03-27,2017,3,27,Second Class,2,On time
4339,2017-02-23,2017,2,23,Standard Class,4,Late
4340,2015-04-01,2015,4,1,Same Day,3,On time
4341,2015-04-22,2015,4,22,Second Class,2,Late
4342,2017-05-25,2017,5,25,First Class,1,Late
4343,2017-05-24,2017,5,24,Same Day,3,On time
4344,2015-06-11,2015,6,11,Same Day,3,Late
4345,2015-11-04,2015,11,4,Same Day,3,Late
4346,2016-02-29,2016,2,29,Same Day,3,Late
4347,2016-11-27,2016,11,27,Second Class,2,On time
4348,2017-01-15,2017,1,15,Second Class,2,On time
4349,2015-06-19,2015,6,19,First Class,1,On time
4350,2015-08-10,2015,8,10,Second Class,2,On time
4351,2015-11-29,2015,11,29,First Class,1,Late
4352,2016-03-23,2016,3,23,First Class,1,Late
4353,2016-08-20,2016,8,20,Second Class,2,Late
4354,2017-03-07,2017,3,7,First Class,1,Late
4355,2015-01-10,2015,1,10,First Class,1,On time
4356,2015-09-11,2015,9,11,First Class,1,On time
4357,2015-09-22,2015,9,22,Second Class,2,On time
4358,2015-12-21,2015,12,21,Second Class,2,On time
4359,2016-11-12,2016,11,12,Standard Class,4,Late
4360,2017-08-11,2017,8,11,Standard Class,4,Late
4361,2015-09-18,2015,9,18,Standard Class,4,Late
4362,2017-07-29,2017,7,29,Standard Class,4,Late
4363,2015-05-29,2015,5,29,Standard Class,4,On time
4364,2016-06-03,2016,6,3,Same Day,3,Late
4365,2017-01-29,2017,1,29,Same Day,3,Late
4366,2016-02-05,2016,2,5,Same Day,3,Late
4367,2015-03-04,2015,3,4,Second Class,2,On time
4368,2015-04-26,2015,4,26,Same Day,3,On time
4369,2015-05-11,2015,5,11,Second Class,2,On time
4370,2015-05-29,2015,5,29,Second Class,2,On time
4371,2015-08-14,2015,8,14,Same Day,3,On time
4372,2015-11-17,2015,11,17,First Class,1,On time
4373,2015-11-30,2015,11,30,First Class,1,Late
4374,2016-02-03,2016,2,3,First Class,1,Late
4375,2016-05-10,2016,5,10,Second Class,2,On time
